,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate,dic_rounded,media_tri,media_bin,total
186,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
187,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
188,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
189,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
190,"Ah! Vous l'avez reprise un moment , alors du coup? Ça a du être fugace , pas fais gaffe. #2017Ledebat  ",2,2,2,0,0,0,None,None,0,2,0,0
191,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
192,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
193,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
194,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",2,2,0,0,0,0,"Marine Le Pen,Pablo",LePen,1,1,0,1
195,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
196,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
197,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
198,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
199,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
200,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
201,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
202,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
203,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
204,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
205,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
206,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
207,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
208,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
209,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
210,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
211,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
212,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
213,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,2,2,2,0,1,0,France,None,1,2,0,Neu
214,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
215,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
216,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
217,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
218,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
219,RT @Putaghjone: Alors pardon mais ces QUOI cet ongle?? Le truc pour serrer du cérumen ou un projet de crever les yeux de #Macron??#Debat201… ,0,2,0,0,1,0,#Macron,Macron,1,1,0,1
220,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
221,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
222,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
223,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
224,"Tweet le plus drôle de l'entre deux tours , fin du game. #2017LeDebat  ",2,2,2,0,1,1,Tweet,None,1,2,1,1
225,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
226,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
227,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
228,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
229,RT @joritz_larraza: Jean Lassalle aurait été tellement plus classe que ces marauds pleins d'écus! Béarn is coming!  #2017LeDebat ,2,2,2,0,0,0,Jean Lassalle,None,1,2,0,Neu
230,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
231,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
232,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
233,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
234,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
235,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
236,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
237,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
238,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
239,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
240,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
241,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
242,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
243,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
244,"RT @dounss_nia: @GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine LEPEN 😂😅#… ",2,2,2,1,1,0,Marine,LePen,Nan,2,1,Neu
245,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
246,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,2,2,2,0,1,0,France,None,1,2,0,Neu
247,"@GRADIDUR quand il s'ennuie il prend des hélicos ,il Va voir en didi la #LDC , moi quand je m'ennuie je snap Marine L…  ",2,2,2,1,1,0,None,None,Nan,2,1,Neu
248,RT @joritz_larraza: Jean Lassalle aurait été tellement plus classe que ces marauds pleins d'écus! Béarn is coming!  #2017LeDebat ,2,2,2,0,0,0,Jean Lassalle,None,1,2,0,Neu
249,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
250,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
251,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
252,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
253,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,2,2,2,0,1,0,France,None,1,2,0,Neu
254,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
255,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
256,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
257,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
258,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
259,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",2,2,2,1,0,0,None,None,0,2,0,0
260,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",2,2,2,1,0,0,None,None,0,2,0,0
261,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
262,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
263,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
264,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
265,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
266,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
267,Débat présidentiel : revivez les moments clés du débat entre Macron et Le Pen - France 24   #2017ledebat ,2,2,2,1,0,1,"Débat,Macron",Macron,Nan,2,1,Neu
268,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
269,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
270,"RT @Corse_Matin: #2017LeDebat Alors , la suite. 
Vivendi prend la décision de vendre SFR à Numéricable en avril 2014. 
E. Macron ministre en… ",2,2,0,0,1,1,"SFR,Macron",Macron,Nan,1,1,1
271,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
272,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",2,2,0,0,0,0,MLP,None,0,1,0,0
273,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
274,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
275,"@dupontaignan Mais ferme ta gueule, vas te cacher sale bouffon #2017LeDebat ",2,2,2,0,1,0,None,None,0,2,0,0
276,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
277,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
278,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
279,"RT @Corse_Matin: 2017LeDebat MLP ""L'argent on le REND"" 
VIsiblement Marine le Pen s'était préparée à un second tour contre un autre candida… ",2,2,2,1,1,1,None,None,0,2,1,Neu
280,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
281,RT @Corse_Matin: #2017LeDebat On rate quand même un Monaco-Juventus pour ça. ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
282,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",2,2,2,1,0,0,None,None,0,2,0,0
283,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
284,RT @SeassariArnaud: La journaliste essai de parler depuis 3 mois 😂😂😂😂😂😂😂😂😂😂😂😂 #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
285,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
286,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",2,2,0,0,0,0,MLP,None,0,1,0,0
287,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
288,RT @10Fraya: #ASMJUV #2017LeDebat Buffon ministre de La Défense ,2,2,2,0,0,1,Buffon,None,Nan,2,0,Neu
289,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
290,"RT @SimonSalvini: Quand on a un père (dont a dirigé la campagne) qui parle de ""détail"" , on évite d'évoquer ""la haine des juifs""
#2017LeDéba… ",2,2,2,0,0,0,None,None,0,2,0,0
291,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
292,RT @Chrismarie2a: Et sinon ... La solution ??? 😳#2017LeDébat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
293,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
294,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
295,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
296,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
297,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
298,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",2,2,2,1,0,0,None,None,0,2,0,0
299,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
300,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
301,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
302,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",2,2,2,1,1,1,None,None,0,2,1,Neu
303,RT @iSleex_: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
304,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
305,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
306,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
307,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
308,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
309,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
310,"Invective , méconnaissance des dossiers , vide sidéral des idées, indignes d une n°1 , rassemblons avec bienveillance derrière EM
#2017LeDebat ",2,2,2,0,0,1,Invective,None,Nan,2,0,Neu
311,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
312,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
313,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
314,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
315,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
316,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
317,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
318,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
319,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
320,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
321,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
322,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
323,RT @Putaghjone: Alors pardon mais ces QUOI cet ongle?? Le truc pour serrer du cérumen ou un projet de crever les yeux de #Macron??#Debat201… ,0,2,0,0,1,0,#Macron,Macron,1,1,0,1
324,RT @Putaghjone: Alors pardon mais ces QUOI cet ongle?? Le truc pour serrer du cérumen ou un projet de crever les yeux de #Macron??#Debat201… ,0,2,0,0,1,0,#Macron,Macron,1,1,0,1
325,RT @MathildeMurati: Marine Le Pen a l'issue du débat #2017LeDébat ,2,2,2,0,1,0,Marine Le Pen,LePen,Nan,2,0,Neu
326,Alors pardon mais ces QUOI cet ongle?? Le truc pour serrer du cérumen ou un projet de crever les yeux de #Macron??… ,0,2,0,0,1,0,#Macron,Macron,1,1,0,1
327,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
328,Marine Le Pen a l'issue du débat #2017LeDébat ,2,2,2,0,1,0,Marine Le Pen,LePen,Nan,2,0,Neu
329,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
330,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
331,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,1,0,0,None,None,1,2,0,Neu
332,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",2,2,2,1,1,1,None,None,0,2,1,Neu
333,RT @Claudia_nne: #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
334,#2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
335,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
336,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,2,2,2,0,1,0,France,None,1,2,0,Neu
337,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
338,#2017LeDébat le Pen a été en dessous de tout.quel manque de classe elle qui a vécu à Montretout et qui n'a montré que son incompétence ,2,2,2,0,0,0,Montretout,None,0,2,0,0
339,"RT @SimonSalvini: Quand on a un père (dont a dirigé la campagne) qui parle de ""détail"" , on évite d'évoquer ""la haine des juifs""
#2017LeDéba… ",2,2,2,0,0,0,None,None,0,2,0,0
340,"RT @Putaghjone: ""-Comment aller vous financer.. madame #LePen ?
😶
#debat2017 #2017ledebat  ",2,2,2,0,0,0,#LePen,LePen,Nan,2,0,Neu
341,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
342,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",2,2,2,0,1,0,Jean Lassalle,None,1,2,0,Neu
343,"RT @Putaghjone: ""-Comment aller vous financer.. madame #LePen ?
😶
#debat2017 #2017ledebat  ",2,2,2,0,0,0,#LePen,LePen,Nan,2,0,Neu
