,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate,dic_rounded,media_tri,media_bin,total
154,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",2,2,2,0,1,0,Macron,Macron,Nan,2,0,Neu
155,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
156,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",2,0,0,0,0,0,None,None,1,1,0,1
157,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
158,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
159,Juste ça fait 10 min que je regarde #BFMTV et il parle de la pluie qui a fait retardé la sortie de #Macron. Juste on s'en fou #2017LeDebat ,1,2,0,0,0,0,#Macron,Macron,0,1,0,0
160,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
161,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
162,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
163,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,2,2,2,0,0,0,None,None,1,2,0,Neu
164,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
165,RT @MikaCissero: Bon Ça m'a soulé 😫 Moi je me tire à @Disneyland 😃😃 #Debat2017 #2017LeDebat #GrandDebat ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
166,RT @Antigone_75013: #NathalieSaintCricq va garder des séquelles importants du #Debat2017 #2017LeDebat ,2,2,2,0,1,1,None,None,Nan,2,1,Neu
167,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
168,RT @glamchocolat: C'est fou ont à tous pensé à la même image 😱#2017LeDebat #GrandDebat2017 ,2,2,2,0,0,0,None,None,0,2,0,0
169,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
170,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,2,2,2,0,0,1,Macron,Macron,0,2,0,0
171,"RT @lobs: #2017LeDebat , 23h18 , on a perdu Marine le Pen :    ",2,2,2,0,1,0,Marine,LePen,0,2,0,0
172,RT @glamchocolat: C'est fou ont à tous pensé à la même image 😱#2017LeDebat #GrandDebat2017 ,2,2,2,0,0,0,None,None,0,2,0,0
173,RT @Hakimjemili: Macron il est trop chaud ce soir je crois que même Le Pen elle va voter pour lui!   #2017LeDebat ,2,2,2,1,0,1,Macron,Macron,Nan,2,1,Neu
174,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,None,None,0,0,0,0
175,RT @pierrecharon: #Debat2017 #2017LeDebat #debatpresidentielle2017 #GrandDebat # au secours #NicolasSarkozy reviens🇫🇷#AvecBaroin pour gagne… ,2,2,2,0,0,1,None,None,1,2,0,Neu
176,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
177,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
178,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
179,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
180,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
181,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
182,"RT @JulienWagner1: Comment peut-on qualifier #2017LeDebat de ""pire de la Ve Répu""? @EmmanuelMacron a réussi en 2h ce qu'aucun politique n'a… ",2,2,0,0,0,0,None,None,1,1,0,1
183,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
184,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
185,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
186,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
187,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
188,RT @Sylvqin: TOP MARINE A DIT ISLAM RECORD BATTU #2017LeDébat ,2,2,2,0,1,0,"TOP MARINE,DIT,ISLAM,RECORD",LePen,Nan,2,0,Neu
189,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
190,"RT @bchameroy: Je regarde #2017LeDebat en HD , c'est dingue on voit vachement bien les détails !  ",2,2,2,1,1,1,None,None,1,2,1,1
191,RT @Freezze: 10 secondes et j'en peux déjà plus de cette grosse pute. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
192,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
193,#2017LeDebat #Debat2017 #LesAnges #Présidentielle2017 #ElectionPresidentielle2017 #Elections2017 #macron #LePen ,2,2,2,0,0,1,"#macron,#LePen",None,Nan,2,0,Neu
194,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",2,0,0,0,0,0,None,None,1,1,0,1
195,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
196,"RT @NasNacera: Pendant ce temps la à Nice , des électeurs FN croisent les doigts pour.... qu'il y'ait un attentat pour que MLP gagne. #2017L… ",2,2,2,1,1,0,None,None,Nan,2,1,Neu
197,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
198,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,None,None,0,0,0,0
199,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",2,2,0,1,1,1,Macron,Macron,0,1,1,1
200,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
201,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
202,"RT @solere92: bon boulot ce soir de @MLP_officiel qui , par son indignité , aura donné envie de voter @EmmanuelMacron au derniers hésitants #… ",2,2,2,1,1,1,None,None,1,2,1,1
203,RT @siramann: Apercu ce matin 12h apres le débat  #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
204,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
205,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",2,2,2,0,1,0,"François Hollande,#Macron",Macron,1,2,0,Neu
206,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",2,2,2,0,0,0,"KEY,#Macron",Macron,Nan,2,0,Neu
207,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
208,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
209,"RT @ChPilgrim: #2017LeDébat Flash forward to tomorrow where everyone scratches their heads trying to translate ""poudre de perlimpinpin"" htt… ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
210,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",2,2,2,0,0,0,GRAND,None,0,2,0,0
211,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
212,"RT @Lzcas_: j'suis pas venue ici pour souffrir OK?
#2017LeDebat  ",1,2,1,1,1,1,None,None,0,1,1,1
213,"RT @TwitterFrance: #Avoté , #2017LeDebat , #ASMJUV , #StarWarsDay : rejoignez la conversation pour suivre en direct les événements de la semai… ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
214,RT @Rayanlvtt: Si Macron est élu #2017LeDebat #GrandDebat ,2,2,2,0,1,0,Macron,Macron,Nan,2,0,Neu
215,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,2,0,0,0,0,None,None,0,1,0,0
216,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
217,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
218,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
219,RT @ImLiving4Love: Le Pen qui essaye de se poser en grande ambassadrice des droits LGBT alors que son ami Poutine cautionne leur exterminat… ,2,2,2,0,0,0,None,None,1,2,0,Neu
220,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
221,#Avote  #Presidentielle2017  #2017LeDebat #elysee2017 aller vous vote ,2,2,2,1,1,1,None,None,Nan,2,1,Neu
222,RT @EmmanuelMacron: Vous avez démontré que vous n'êtes pas la candidate d'un débat démocratique ouvert. #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
223,"RT @EmmanuelMacron: La peur , les mensonges , c'est ce qui vous nourrit. C'est ce qui a nourri votre père pendant des décennies. #2017LeDébat ",0,2,0,0,0,0,None,None,0,1,0,0
224,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
225,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
226,#Avote #Presidentielle2017 #2017LeDebat #elysee2017 si macron ou  le pen président que ça vous plait pas était vous prêt à quitté la France ,2,2,2,0,1,0,None,None,1,2,0,Neu
227,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",2,2,2,1,1,1,"Super Nanny,Grand Frère",None,Nan,2,1,Neu
228,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
229,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",2,2,0,0,1,0,None,None,Nan,1,0,Neu
230,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",2,2,2,1,1,1,"Super Nanny,Grand Frère",None,Nan,2,1,Neu
231,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
232,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",2,2,2,0,0,0,GRAND,None,0,2,0,0
233,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
234,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
235,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
236,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,2,2,2,0,1,0,"Images,Emmanuel Macron",Macron,Nan,2,0,Neu
237,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
238,RT @hugogelin: Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,0,2,0,0,0,0,"Macron,Macron",Macron,Nan,1,0,Neu
239,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",2,2,2,0,0,1,Madame Le Pen,LePen,Nan,2,0,Neu
240,RT @Hakimjemili: Macron il est trop chaud ce soir je crois que même Le Pen elle va voter pour lui!   #2017LeDebat ,2,2,2,1,0,1,Macron,Macron,Nan,2,1,Neu
241,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
242,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
243,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
244,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
245,"#Presidentielles2017 #Avote #2017LeDebat #elysee2017 
Pour qui vous aller vote ",2,2,2,1,1,1,None,None,Nan,2,1,Neu
246,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
247,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
248,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",2,2,0,1,1,1,Macron,Macron,0,1,1,1
249,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
250,"RT @AdrienDerain: #RENDSLARGENT 

#JeVoteMacron pour voir #MarineEnPrison 

#2017LeDebat #Debat2017 #LePenNON  ",2,2,2,0,0,0,"#JeVoteMacron,#MarineEnPrison,#LePenNON",LePen,Nan,2,0,Neu
251,"RT @Poufy__GB: Voyons cette action au ralenti

#2017LeDebat #GrandDebat  ",2,2,2,0,1,0,None,None,0,2,0,0
252,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",2,2,2,0,0,0,GRAND,None,0,2,0,0
253,"RT @AdrienDerain: .@MLP_officiel veut sortir de l'UE et revenir au franc

Nous voulons une France forte dans une Europe forte : #LePenNON… ",2,2,2,0,1,0,"France,Europe,#LePenNON",LePen,1,2,0,Neu
254,"RT @AdrienDerain: #RENDSLARGENT 

#JeVoteMacron pour voir #MarineEnPrison 

#2017LeDebat #Debat2017 #LePenNON  ",2,2,2,0,0,0,"#JeVoteMacron,#MarineEnPrison,#LePenNON",LePen,Nan,2,0,Neu
255,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,2,2,2,0,0,0,None,None,1,2,0,Neu
256,"RT @Aede: C'est pas des journalistes qu'il fallait mettre pour le débat , c'est Pascal le grand frère. #2017LeDébat ",2,2,2,0,0,0,Pascal,None,1,2,0,Neu
257,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,2,2,2,0,1,0,None,None,0,2,0,0
258,RT @ericcoquerel: Ma nouvelle note : Vivement lundi pour un avenir en commun ! |    #presidentielles2017 #FranceInsou… ,1,2,1,1,0,1,None,None,1,1,1,1
259,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
260,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,2,0,0,0,0,None,None,0,1,0,0
261,"RT @mit577: On peut faire bcp de reproches à @EmmanuelMacron, mais il aura été un des seuls à mettre une raclée pareille à #MarineLePen #2… ",2,2,2,0,1,0,#MarineLePen,LePen,0,2,0,0
262,"RT @christopheconte: Dans une démocratie saine , MLP devrait s'effondrer de 20 pts après un naufrage pareil. #2017LeDebat ",2,2,2,0,1,0,MLP,None,Nan,2,0,Neu
263,RT @TwitterFrance: 📊 Le débat de l'entre-deux-tours avec @france2tv débute maintenant en direct sur Twitter : #2017LeDebat ,2,2,2,1,1,0,None,None,Nan,2,1,Neu
264,RT @SalemZiouche: Chasser le naturel il revient au galop #2017LeDebat ,2,2,1,0,0,1,None,None,1,2,0,Neu
265,RT @lDontGiveUp: La journaliste elle me fait penser à moi miskina personne l'écoute mais elle lache rien t'as raison ma gueule #2017LeDébat ,0,2,2,0,0,0,None,None,0,1,0,0
266,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
267,"RT @lDontGiveUp: ""C'est de la poudre de perlimpinpin"" - Emanuel Macron.
(Expression non utilisé depuis 1924) #2017LeDébat ",2,2,2,0,0,0,Emanuel Macron,Macron,1,2,0,Neu
268,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
269,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",2,2,2,1,1,1,"Super Nanny,Grand Frère",None,Nan,2,1,Neu
270,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
271,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
272,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",2,2,0,0,1,0,None,None,Nan,1,0,Neu
273,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,2,0,0,0,0,None,None,0,1,0,0
274,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,None,None,0,0,0,0
275,RT @GuillaumeBenech: Quand j'écoute une folle qui ne connaît pas son programme mais qui veut devenir présidente. #2017LeDébat ,2,2,2,1,1,1,None,None,0,2,1,Neu
276,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",2,2,0,1,1,1,Macron,Macron,0,1,1,1
277,"RT @brigitteferrat: Mickaël Frison sur Twitter : ""Ça marche avec toutes les chansons !!! #2017LeDébat   ",2,2,2,0,0,0,Mickaël Frison,None,0,2,0,0
278,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
279,"RT @cdion: RIP l'écologie (climat , extinction des espèces , déforestation , pollution de l'air , ressources naturelles...) Rien d'important !#… ",0,2,0,1,1,0,RIP,None,0,1,1,1
280,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,None,None,0,0,0,0
281,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",2,2,2,1,1,1,"Super Nanny,Grand Frère",None,Nan,2,1,Neu
282,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
283,"RT @EnMarcheParis: Le débat de l'entre-deux-tours , c'est ce soir à 21h. Likez , partagez , réagissez pour défendre nos idées : #2017LeDébat #… ",2,2,2,1,0,0,None,None,1,2,0,Neu
284,RT @EnMarcheParis: Emmanuel Macron jugé le plus convaincant par 63% des Français lors du debat face à Marine LePen. #2017LeDebat #MacronPre… ,2,2,2,0,0,0,"Emmanuel Macron,Français,Marine LePen,#MacronPre",Macron,1,2,0,Neu
285,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
286,"RT @EnMarcheParis: Conclusion du journaliste : ""Madame LePen , vous ne respectez même pas les règles que vous avez vous-même fixées"". Tout e… ",2,2,2,0,0,0,"Conclusion,Madame LePen",LePen,Nan,2,0,Neu
287,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
288,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",2,2,0,0,1,0,None,None,Nan,1,0,Neu
289,RT @ericcoquerel: Pour répliquer à @MLP_officiel sur le terrorisme @EmmanuelMacron aurait mieux fait de regarder @Simonnet2 #2017LeDebat ht… ,2,2,2,1,0,0,None,None,0,2,0,0
290,RT @AidelZack: si il te regarde comme ça t'as tout gagné #2017LeDebat ,2,2,2,0,0,0,None,None,1,2,0,Neu
291,RT @JulesVagner: Emmanuel Macron jugé le plus convaincant par 63% des personnes interrogées... Le 37 autres devaient regarder le foot ! #20… ,2,2,2,1,0,1,Emmanuel Macron,Macron,1,2,1,1
292,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",2,2,2,1,1,1,"Super Nanny,Grand Frère",None,Nan,2,1,Neu
293,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
294,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,2,2,2,0,0,0,None,None,1,2,0,Neu
295,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,2,0,0,0,0,None,None,0,1,0,0
296,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",2,2,2,0,0,0,Macron,Macron,0,2,0,0
297,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
298,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,2,2,2,1,1,0,None,None,0,2,1,Neu
299,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",2,2,2,0,0,1,Madame Le Pen,LePen,Nan,2,0,Neu
300,RT @Simonnet2: Aucun des deux prétendants à la Présidence de la République n'aura parlé d'écologie... #RendezNousMélenchon #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
301,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,2,2,2,0,1,0,None,None,1,2,0,Neu
302,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
303,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
304,"RT @NousLesFiIIes: quand y'a ""terrorisme"" dans la question #2017LeDébat  ",2,2,2,1,1,0,None,None,0,2,1,Neu
305,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
306,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,2,2,2,0,0,0,None,None,1,2,0,Neu
307,"RT @LEXPRESS: [JEU , SET ET MATCH] Le duel Macron-Le Pen , digne d'une finale de Roland-Garros #2017leDebat    ",2,2,2,0,1,0,"SET ET,Macron",Macron,Nan,2,0,Neu
308,RT @JRochedy: Quand j'imagine les équipes d' @EmmanuelMacron ça donne ça : #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
309,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
310,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
311,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,2,2,2,1,0,1,None,None,Nan,2,1,Neu
312,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,2,2,1,1,1,1,Meilleur,None,Nan,2,1,Neu
313,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
314,RT @hugogelin: Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,0,2,0,0,0,0,"Macron,Macron",Macron,Nan,1,0,Neu
315,"RT @emilielopez: Après ""la tête de suspens"" de @Cyrilhanouna , voici le cru 2017 : ""la tête de rassrah"" de Nathalie Saint-Cricq 🤣 #2017LeDeb… ",2,2,2,0,0,0,Nathalie,None,0,2,0,0
316,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",2,0,0,0,0,0,None,None,1,1,0,1
317,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
318,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,2,1,1,1,1,Madame Le Pen,LePen,1,1,1,1
319,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,2,2,2,1,1,0,None,None,0,2,1,Neu
