,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
165,165,RT @MikaCissero: Bon Ça m'a soulé 😫 Moi je me tire à @Disneyland 😃😃 #Debat2017 #2017LeDebat #GrandDebat ,Nan,2,2,2,1,1,1,None,None
166,166,RT @Antigone_75013: #NathalieSaintCricq va garder des séquelles importants du #Debat2017 #2017LeDebat ,Nan,2,2,2,0,1,1,None,None
167,167,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
168,168,RT @glamchocolat: C'est fou ont à tous pensé à la même image 😱#2017LeDebat #GrandDebat2017 ,0,2,2,2,0,0,0,None,None
169,169,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
170,170,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,0,2,2,2,0,0,1,Macron,Macron
171,171,"RT @lobs: #2017LeDebat , 23h18 , on a perdu Marine le Pen :    ",0,2,2,2,0,1,0,Marine,LePen
172,172,RT @glamchocolat: C'est fou ont à tous pensé à la même image 😱#2017LeDebat #GrandDebat2017 ,0,2,2,2,0,0,0,None,None
173,173,RT @Hakimjemili: Macron il est trop chaud ce soir je crois que même Le Pen elle va voter pour lui!   #2017LeDebat ,Nan,2,2,2,1,0,1,Macron,Macron
174,174,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,0,None,None
175,175,RT @pierrecharon: #Debat2017 #2017LeDebat #debatpresidentielle2017 #GrandDebat # au secours #NicolasSarkozy reviens🇫🇷#AvecBaroin pour gagne… ,1,2,2,2,0,0,1,None,None
176,176,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
177,177,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
178,178,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
179,179,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
180,180,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
181,181,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
182,182,"RT @JulienWagner1: Comment peut-on qualifier #2017LeDebat de ""pire de la Ve Répu""? @EmmanuelMacron a réussi en 2h ce qu'aucun politique n'a… ",1,2,2,0,0,0,0,None,None
183,183,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
184,184,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
185,185,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
186,186,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
187,187,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
188,188,RT @Sylvqin: TOP MARINE A DIT ISLAM RECORD BATTU #2017LeDébat ,Nan,2,2,2,0,1,0,"TOP MARINE,DIT,ISLAM,RECORD",LePen
189,189,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
190,190,"RT @bchameroy: Je regarde #2017LeDebat en HD , c'est dingue on voit vachement bien les détails !  ",1,2,2,2,1,1,1,None,None
191,191,RT @Freezze: 10 secondes et j'en peux déjà plus de cette grosse pute. #2017LeDebat ,0,2,2,2,0,1,0,None,None
192,192,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
193,193,#2017LeDebat #Debat2017 #LesAnges #Présidentielle2017 #ElectionPresidentielle2017 #Elections2017 #macron #LePen ,Nan,2,2,2,0,0,1,"#macron,#LePen",None
194,194,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",1,2,0,0,0,0,0,None,None
195,195,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
196,196,"RT @NasNacera: Pendant ce temps la à Nice , des électeurs FN croisent les doigts pour.... qu'il y'ait un attentat pour que MLP gagne. #2017L… ",Nan,2,2,2,1,1,0,None,None
197,197,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
198,198,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,0,None,None
199,199,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",0,2,2,0,1,1,1,Macron,Macron
200,200,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
201,201,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
202,202,"RT @solere92: bon boulot ce soir de @MLP_officiel qui , par son indignité , aura donné envie de voter @EmmanuelMacron au derniers hésitants #… ",1,2,2,2,1,1,1,None,None
203,203,RT @siramann: Apercu ce matin 12h apres le débat  #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
204,204,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
205,205,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
206,206,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
207,207,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
208,208,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
209,209,"RT @ChPilgrim: #2017LeDébat Flash forward to tomorrow where everyone scratches their heads trying to translate ""poudre de perlimpinpin"" htt… ",Nan,2,2,2,0,0,1,None,None
210,210,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
211,211,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
212,212,"RT @Lzcas_: j'suis pas venue ici pour souffrir OK?
#2017LeDebat  ",0,1,2,1,1,1,1,None,None
213,213,"RT @TwitterFrance: #Avoté , #2017LeDebat , #ASMJUV , #StarWarsDay : rejoignez la conversation pour suivre en direct les événements de la semai… ",Nan,2,2,2,0,0,1,None,None
214,214,RT @Rayanlvtt: Si Macron est élu #2017LeDebat #GrandDebat ,Nan,2,2,2,0,1,0,Macron,Macron
215,215,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
216,216,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
217,217,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
218,218,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
219,219,RT @ImLiving4Love: Le Pen qui essaye de se poser en grande ambassadrice des droits LGBT alors que son ami Poutine cautionne leur exterminat… ,1,2,2,2,0,0,0,None,None
220,220,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
221,221,#Avote  #Presidentielle2017  #2017LeDebat #elysee2017 aller vous vote ,Nan,2,2,2,1,1,1,None,None
222,222,RT @EmmanuelMacron: Vous avez démontré que vous n'êtes pas la candidate d'un débat démocratique ouvert. #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
223,223,"RT @EmmanuelMacron: La peur , les mensonges , c'est ce qui vous nourrit. C'est ce qui a nourri votre père pendant des décennies. #2017LeDébat ",0,0,2,0,0,0,0,None,None
224,224,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
225,225,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
226,226,#Avote #Presidentielle2017 #2017LeDebat #elysee2017 si macron ou  le pen président que ça vous plait pas était vous prêt à quitté la France ,1,2,2,2,0,1,0,None,None
227,227,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",Nan,2,2,2,1,1,1,"Super Nanny,Grand Frère",None
228,228,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0,None,None
229,229,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",Nan,2,2,0,0,1,0,None,None
230,230,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",Nan,2,2,2,1,1,1,"Super Nanny,Grand Frère",None
231,231,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
232,232,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
233,233,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
234,234,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
235,235,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
236,236,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,Nan,2,2,2,0,1,0,"Images,Emmanuel Macron",Macron
237,237,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
238,238,RT @hugogelin: Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
239,239,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",Nan,2,2,2,0,0,1,Madame Le Pen,LePen
240,240,RT @Hakimjemili: Macron il est trop chaud ce soir je crois que même Le Pen elle va voter pour lui!   #2017LeDebat ,Nan,2,2,2,1,0,1,Macron,Macron
241,241,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
242,242,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
243,243,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
244,244,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
245,245,"#Presidentielles2017 #Avote #2017LeDebat #elysee2017 
Pour qui vous aller vote ",Nan,2,2,2,1,1,1,None,None
246,246,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
247,247,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
248,248,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",0,2,2,0,1,1,1,Macron,Macron
249,249,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
250,250,"RT @AdrienDerain: #RENDSLARGENT 

#JeVoteMacron pour voir #MarineEnPrison 

#2017LeDebat #Debat2017 #LePenNON  ",Nan,2,2,2,0,0,0,"#JeVoteMacron,#MarineEnPrison,#LePenNON",LePen
251,251,"RT @Poufy__GB: Voyons cette action au ralenti

#2017LeDebat #GrandDebat  ",0,2,2,2,0,1,0,None,None
252,252,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
253,253,"RT @AdrienDerain: .@MLP_officiel veut sortir de l'UE et revenir au franc

Nous voulons une France forte dans une Europe forte : #LePenNON… ",1,2,2,2,0,1,0,"France,Europe,#LePenNON",LePen
254,254,"RT @AdrienDerain: #RENDSLARGENT 

#JeVoteMacron pour voir #MarineEnPrison 

#2017LeDebat #Debat2017 #LePenNON  ",Nan,2,2,2,0,0,0,"#JeVoteMacron,#MarineEnPrison,#LePenNON",LePen
255,255,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
256,256,"RT @Aede: C'est pas des journalistes qu'il fallait mettre pour le débat , c'est Pascal le grand frère. #2017LeDébat ",1,2,2,2,0,0,0,Pascal,None
257,257,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
258,258,RT @ericcoquerel: Ma nouvelle note : Vivement lundi pour un avenir en commun ! |    #presidentielles2017 #FranceInsou… ,1,1,2,1,1,0,1,None,None
259,259,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
260,260,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
261,261,"RT @mit577: On peut faire bcp de reproches à @EmmanuelMacron, mais il aura été un des seuls à mettre une raclée pareille à #MarineLePen #2… ",0,2,2,2,0,1,0,#MarineLePen,LePen
262,262,"RT @christopheconte: Dans une démocratie saine , MLP devrait s'effondrer de 20 pts après un naufrage pareil. #2017LeDebat ",Nan,2,2,2,0,1,0,MLP,None
263,263,RT @TwitterFrance: 📊 Le débat de l'entre-deux-tours avec @france2tv débute maintenant en direct sur Twitter : #2017LeDebat ,Nan,2,2,2,1,1,0,None,None
264,264,RT @SalemZiouche: Chasser le naturel il revient au galop #2017LeDebat ,1,2,2,1,0,0,1,None,None
265,265,RT @lDontGiveUp: La journaliste elle me fait penser à moi miskina personne l'écoute mais elle lache rien t'as raison ma gueule #2017LeDébat ,0,0,2,2,0,0,0,None,None
266,266,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,Nan,2,2,2,1,0,1,None,None
267,267,"RT @lDontGiveUp: ""C'est de la poudre de perlimpinpin"" - Emanuel Macron.
(Expression non utilisé depuis 1924) #2017LeDébat ",1,2,2,2,0,0,0,Emanuel Macron,Macron
268,268,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0,None,None
269,269,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",Nan,2,2,2,1,1,1,"Super Nanny,Grand Frère",None
270,270,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
271,271,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
272,272,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",Nan,2,2,0,0,1,0,None,None
273,273,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
274,274,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,0,None,None
275,275,RT @GuillaumeBenech: Quand j'écoute une folle qui ne connaît pas son programme mais qui veut devenir présidente. #2017LeDébat ,0,2,2,2,1,1,1,None,None
276,276,"RT @Sylvqin: *Macron tire un mot au hasard*
""putain je vais jamais réussir à caler ça""
#2017LeDébat  ",0,2,2,0,1,1,1,Macron,Macron
277,277,"RT @brigitteferrat: Mickaël Frison sur Twitter : ""Ça marche avec toutes les chansons !!! #2017LeDébat   ",0,2,2,2,0,0,0,Mickaël Frison,None
278,278,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
279,279,"RT @cdion: RIP l'écologie (climat , extinction des espèces , déforestation , pollution de l'air , ressources naturelles...) Rien d'important !#… ",0,0,2,0,1,1,0,RIP,None
280,280,"RT @FansdeFunes: #2017LeDebat
Les pauvres c'est fait pour être très pauvres et les riches très riches  ",0,0,0,0,0,0,0,None,None
281,281,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",Nan,2,2,2,1,1,1,"Super Nanny,Grand Frère",None
282,282,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,Nan,2,2,2,1,0,1,None,None
283,283,"RT @EnMarcheParis: Le débat de l'entre-deux-tours , c'est ce soir à 21h. Likez , partagez , réagissez pour défendre nos idées : #2017LeDébat #… ",1,2,2,2,1,0,0,None,None
284,284,RT @EnMarcheParis: Emmanuel Macron jugé le plus convaincant par 63% des Français lors du debat face à Marine LePen. #2017LeDebat #MacronPre… ,1,2,2,2,0,0,0,"Emmanuel Macron,Français,Marine LePen,#MacronPre",Macron
285,285,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
286,286,"RT @EnMarcheParis: Conclusion du journaliste : ""Madame LePen , vous ne respectez même pas les règles que vous avez vous-même fixées"". Tout e… ",Nan,2,2,2,0,0,0,"Conclusion,Madame LePen",LePen
287,287,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
288,288,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",Nan,2,2,0,0,1,0,None,None
289,289,RT @ericcoquerel: Pour répliquer à @MLP_officiel sur le terrorisme @EmmanuelMacron aurait mieux fait de regarder @Simonnet2 #2017LeDebat ht… ,0,2,2,2,1,0,0,None,None
290,290,RT @AidelZack: si il te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,0,0,0,None,None
291,291,RT @JulesVagner: Emmanuel Macron jugé le plus convaincant par 63% des personnes interrogées... Le 37 autres devaient regarder le foot ! #20… ,1,2,2,2,1,0,1,Emmanuel Macron,Macron
292,292,"RT @CyrusNorth: La prochaine fois , prenez pas des journalistes ! Ramenez directement Super Nanny et Pascal le Grand Frère ! 
#2017LeDebat ",Nan,2,2,2,1,1,1,"Super Nanny,Grand Frère",None
293,293,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
294,294,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
295,295,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
296,296,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0,Macron,Macron
297,297,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
298,298,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,0,2,2,2,1,1,0,None,None
299,299,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",Nan,2,2,2,0,0,1,Madame Le Pen,LePen
300,300,RT @Simonnet2: Aucun des deux prétendants à la Présidence de la République n'aura parlé d'écologie... #RendezNousMélenchon #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
301,301,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
302,302,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
303,303,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
304,304,"RT @NousLesFiIIes: quand y'a ""terrorisme"" dans la question #2017LeDébat  ",0,2,2,2,1,1,0,None,None
305,305,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
306,306,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
307,307,"RT @LEXPRESS: [JEU , SET ET MATCH] Le duel Macron-Le Pen , digne d'une finale de Roland-Garros #2017leDebat    ",Nan,2,2,2,0,1,0,"SET ET,Macron",Macron
308,308,RT @JRochedy: Quand j'imagine les équipes d' @EmmanuelMacron ça donne ça : #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
309,309,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
310,310,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
311,311,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
312,312,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
313,313,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
314,314,RT @hugogelin: Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
315,315,"RT @emilielopez: Après ""la tête de suspens"" de @Cyrilhanouna , voici le cru 2017 : ""la tête de rassrah"" de Nathalie Saint-Cricq 🤣 #2017LeDeb… ",0,2,2,2,0,0,0,Nathalie,None
316,316,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",1,2,0,0,0,0,0,None,None
317,317,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
318,318,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
319,319,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,0,2,2,2,1,1,0,None,None
320,320,RT @ericcoquerel: Pour répliquer à @MLP_officiel sur le terrorisme @EmmanuelMacron aurait mieux fait de regarder @Simonnet2 #2017LeDebat ht… ,0,2,2,2,1,0,0,None,None
321,321,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",Nan,2,2,2,0,1,0,Macron,Macron
322,322,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
323,323,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1,None,None
324,324,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
325,325,RT @ericcoquerel: Pour répliquer à @MLP_officiel sur le terrorisme @EmmanuelMacron aurait mieux fait de regarder @Simonnet2 #2017LeDebat ht… ,0,2,2,2,1,0,0,None,None
326,326,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
327,327,RT @ericcoquerel: Ma nouvelle note : Vivement lundi pour un avenir en commun ! |    #presidentielles2017 #FranceInsou… ,1,1,2,1,1,0,1,None,None
328,328,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
329,329,RT @ericcoquerel: Pour répliquer à @MLP_officiel sur le terrorisme @EmmanuelMacron aurait mieux fait de regarder @Simonnet2 #2017LeDebat ht… ,0,2,2,2,1,0,0,None,None
330,330,RT @ericcoquerel: Ma nouvelle note : Vivement lundi pour un avenir en commun ! |    #presidentielles2017 #FranceInsou… ,1,1,2,1,1,0,1,None,None
331,331,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
332,332,"RT @Olivia_blabla: Faisez gaffe les terroristes , y'a un douanier qui va vous arrêter !
#2017LeDebat ",0,2,2,2,0,1,0,Faisez,None
333,333,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
334,334,"RT @claudeposternak: - Trump : elle prend quoi ta copine?
- Poutine : 9 millions d'euros ! 
#2017LeDebat  ",1,2,2,0,0,0,0,None,None
335,335,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1,"Chirac,#LePen",LePen
336,336,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
337,337,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
338,338,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
339,339,RT @PABLOWAL007: #2017LeDebat   tout est dit 👍 ,0,2,2,2,0,0,0,None,None
340,340,"RT @Sylvqin: C'était furtif ! Qui l'a vu ?
#2017LeDébat  ",0,2,2,2,0,1,0,None,None
341,341,RT @lapine75: Ce soir on va pouvoir choisir entre la mort ou tchi tchi  #2017LeDebat ,0,2,2,2,1,1,1,None,None
