'La musique est bonne tonight Naughty Girl + Remember The Time je valide. Par contre je critique les Miss et j'adooore P . #MissFrance',1
'Normandie : une trop grande bouche. #MissFrance',0
'Putain...elle est horrible Miss Normandie... --' #MissFrance',0
"'""@Girly_Bitches: C'est Sonia Essaidi qui devrait etre Miss France elle est juste sublime *o* #MissFrance""'",1
'#MissFrance est numéro un des TT Monde. Sylvie Tellier 8ème',Nan
'Sophie Miss J'ai De La Moustache Normandie 4 bites 11/20 #MissFrance',Nan
'Miss Normandie est pas trés jolie#tf1 ( je suis née en Normandie honteee )',0
'Elle est mignonne la Normandie mais coiffez la pour l'amour du ciel. #MissFrance',1
'Ok donc ce sera pas ma région qui va gagner miss normandie ouais non ! #missfrance',Nan
'Miss Normandie elle aime courir pieds nus sur la plage. #MissFrance #TF1',Nan
"'""Miss Normandie a un côté Claudia non?"" #missfrance'",Nan
'Merde Miss Normandie on dirait ma tante... je ne peux pas voter pour elle j'aurais l'impression de faire un truc sale... #MissFrance',0
'Ce soir c'est soirée jardinage... on regarde soit des belles plantes soit des légumes... Miss France #TF1 / Téléthon #FR2',Nan
"'Miss Midi-Pyrénées a de la ""conversation"". Je vote pour elle #missFrance'",1
"'Miss France c'est un peu un ""Intervilles"" régional en fait. #missfrance'",Nan
'Miss Normandie elle est bof quoi ... #MissFrance',0
"'Miss Normandie joulie blonde ""qui court en bord de mer"" #MissFrance'",1
'On peut pas faire un cumul des mandats pour Laury Thilleman en fait ? #MissFrance',Nan
'elle est jolie miss normandie #missfrance',1
'La Miss Normandie est pas moche ! #TF1',1
'Miss Normandie trop banale je trouve ! #MissFrance',0
'cheum miss normandie j'ai honte de ma région sérieux #MissFrance',0
'Elle est belle miss normandie #tf1',1
'Miss Normandie cours sur la plage pieds nus #MissFrance',Nan
'Miss Normandie est belleee #MissFrance. Encore une blonde les plus belles (pour moi) sont les 3 blondes la',1
'Les noms des villes d’élection font rêver.... #oupas #MissFrance',0
'On gagnera pas cette année. #MissNormandie #MissFrance',Nan
'-Miss Normandie non mais arrête tout là ! Pareil pour Miss Guyane ! #MissFrance',Nan
'Miss Midi-Pyrenées est plus bronzée que Miss St Pierre. Tout est normal #TF1',Nan
'Miss Guyane est pas trés jolie #Tf1',0
'Normandie! #missfrance',Nan
'Miss camembert #Normandie #MissFrance',Nan
'Miss Midi-Pyrénées est très jolie. C'est normal elle vient de Toulouse. Comme moi. :-) #MissFrance',1
'Miss Normandie est magnifique gosh #missfrance',1
'Miss Guyane passable #MissFrance',1
'Elle est belle la Normandie ! #tf1',1
'#MissFrance Miss Guyane me fait penser à Rihanna Oo',Nan
'HAHAHAHAHAHAHA T'es hideuse meuf . #missfrance Miss Guyane',0
'Comment vous saurez que chez moi on a voté pour Miss Guadeloupe? Mon Papa va le voir sur la facture x) #MissFrance',Nan
'Miss Guyane nan nan nan ! #MissFrance',Nan
'Miss Guyane : mignone #MissFrance',1
'Miss Guyane est mignonne #MissFrance',1
'#MissFrance miss Normandie on dirait Barbie --'',0
'Je ne dirais rien sur Miss Normandie. HUM. #MissFrance',Nan
'Miss Guyane est pas mal. #missfrance',1
'Miss Guyane et belle #tf1',1
'miss guyane qui se balade dans la fôret vous avez dit cliché? #missfrance',Nan
'Le soir de l'élection de #MissFrance certains ne se connecte pas parce que Twitter est en mode critique :P',Nan
'Miss Guyane je dis non #TF1',Nan
'Anaële Miss Guyane 3 bites 14/20 #MissFrance',Nan
'Miss Guyane cute girl #MissFrance',1
'Miss Guyane et ben j'aime bien elle est mignonne et je pense qu'elle sera dans les 12 #missfrance',1
'Miss Guyane a loupé sa couleur elle n'a aucune chance #MissFrance',0
'Miss Guyane est une insulte pour tout les noirs #MissFrance',0
'Mdrr la chanson exotique pour Miss Guyane #TF1',Nan
'Miss Guyane est toute mimi. Aww. #missfrance',1
'Midi pyrénées et Normandie j'aime bien !!! #MissFrance #MissFrance2012 #TF1',1
'Miss Normandie sosie officiel du Grinch.  #missfrance',0
'Miss Réunion j'aime pas ... #Tf1',0
'Miss Guyane j'adore ! #missfrance',1
'elle reprensante trop pas bine la Normandie honte a nous #MissFrance',0
'Miss Guyane simplement non tu me fais penser à Manaudou #MissFrance',Nan
'Elle est belle Miss Guyane ) #TF1',1
'Miss Guyane est mignonnes :) #MissFrance',1
'Miss Guyane a le piquant du poivre de Cayenne #tf1 #MissFrance',Nan
'#MissFrance Miss Guyane : level assuré deh',Nan
'Miss Guyane tu vas pas aller bien loin #MissFrance #TF1',Nan
"'STOP aux clichés : ""Devenir Miss France est un rêve de petite fille"" #MissFrance'",Nan
'Miss Guyane étudiante en biologie pour devenir kiné. Mais bien sur. #MissFrance #TF1',Nan
'Euh Miss Guyane bof quoi .. #MissFrance',0
'Ca se voit trol qu'elles lisent des phrases dans leur présentation #MissFrance #TF1',Nan
'Waouh! “@LeTelegramme: Miss Guadeloupe est pompier volontaire. #MissFrance”',Nan
'#MissFrance Miss guyane!! Trop trop beeeeelle !! #TF1',1
'Miss Guyane est vraiment belle !!! #MissFrance',1
'Miss Guyane a la coupe de Rihanna il y a 2 jours. So yesterday. #OUT #MissFrance',Nan
'Miss Guyane me fait penser a Rihanna. #MF #TF1',Nan
'Miss guyane elle passe #MissFrance',1
'Miss Guyane représente les blacks ! Wé ! En plus fan d'athlé Black jusqu'au bout ! #stereotype #missFrance',Nan
'Miss Guyane élimine ses toxines. #MissFrance',Nan
'Miss Guyane est pas très belle ! #MissFrance',0
'Miss Normandie est mimi. #MissFrance',1
'Miss Guyane petit air sympa non? #MissFrance',1
'Miss Guyane j'aime bien :) #missfrance',1
'Miss Guyane est pas mal mais il lui manque le charisma #missfrance',0
'Miss Guyane aka Rhianna ! #missfrance',Nan
'Miss Normandie ouai c'est pas la pire elle nous fait pas trop honte. #missfrance',0
'Miss Poitou-Charentes 2011 - Miss France 2012 - MYTF1 ,Nan
'Bon elle est pas moche Miss Guyane jss rassurée !!! #MissFrance',1
'se balader en foret avec une robe pareil? avec tout ce qu'on entend? #pasbien #missorléanais #missfrance',0
'Miss Normandie est blonde. #cheh #missfrance',Nan
'Des LT à foison sur l'élection de Miss France ce soir hou yeah ! \o/ Heureusement que je vis pas en France #missfrance',Nan
'Bon c'est pas tout sa mais quand est ce qu'elle arrive Miss Bretagne #Missfrance :')',Nan
'Hey hey heyyyy hey heyyyyy hey hey hey hey hey heyyyy (La chanson de Pokora pour ceux qu'avaient pas deviné) #MissFrance',Nan
'La tête de Miss Normandie ma région n'a aucune chance de gagner. #MissFrance',Nan
"'""Le sport me permet d'éléminer les toxines"" #MissGuyane #MissFrance'",Nan
'#MissFrance Leur présentation manque vraiment de naturel on dirait qu'elles récitent un texte mal appris ...',0
'Non je ne regarde #MissFrance. Je trouve ça inutile. La meuf elle est payée 4000€ par mois pour.. sourire.',0
'“@katiaphone4: Miss france ... Ma mère et moi on aime trop critiquer ( c pas bien mdr ) je t'aime maman #TF1” Lool #lamemeprmoi #smaif',1
"'Le gros cliché la chanson ""À nos actes manqués"" de M. pokora quand c'est une renoi qui passe mdr #missfrance'",0
'Bon j'attends le portrait de miss Bretagne #MissFrance',Nan
'Si les startups françaises pitchaient comme les MissFrance ce serait … #MissFrance',Nan
'Et quand t'entendra pas ton nom dans les finalistes crois y. #TF1',Nan
'Miss Bourgogne nooon #TF1',Nan
'Sauve qui peut devant Miss Bourgogne !!!!!!! #MissFrance',Nan
'J'aime pas miss Bourgogne #tf1',0
'#MissFrance Bourgogne : alors pas du tout !!',Nan
'Au revoir Miss Bourgogne #MissFrance',Nan
'Miss Bourgogne on dirai quelle a 40ans #MissFrance',0
'Bourgogne : MOCHE #missfrance',0
'elle est comment Miss Normandie ? non je ne regarde pas #MissFrance moi mais je veux savoir quand même )',Nan
'Je ne peux pas regarder l'élection #MissFrance Snif...',Nan
'Mdr elles parlent comme des vraies gamines !!! Enfait elle le sont un peu. ... Joli l'image de Miss France bravo TF1',Nan
'Miss Bourgogne #Heunon #Tf1',Nan
"'Miss Guyane "" Je fais de l'athlétisme pour éliminée mes toxines "" OK. #MissFrance'",Nan
'Vous voulez pas qu'on mettent @Sofia_Essaidi sur le podium est que ce sois elle miss france ? #missFrance plz @Endemol_France',Nan
'Election de Miss France 2012 #TF1',Nan
'Elle sont trop moche les MissFrance Oo' OMFG !',0
'Pour le moment c'est : Miss Normandie Midi-Pyrénées et Guadeloupe ! ^^ #MissFrance',Nan
'Miss Bourgogne elle fait de la danse de cabaret. #MissFrance #TF1',Nan
'Euh Miss Bourgogne euuuh :O naon #MissFrance #Tf1',Nan
'Miss Bourgogne ta robe à paillette rose elle est très moche ! #TF1',0
'#MissFrance Miss Bourgogne j'aime pas trop',0
'Oh non non non Miss Bourgogne ... *Cache ses yeux* #MissFrance',Nan
'C'est mon pays ! Fail comme chaque année Bourgogne represent ! #MissFrance',Nan
'Miss Bourgogne elle est pas top hein..elle a 30 ans #MissFrance',0
'Attention Miss Bourgogne c'est un homme. #missfrance',0
'Miss Bourgogne je suis un homme #missfrance',0
'Miss Bourgogne aime les robes à paillettes. -8/10 #MissFrance',Nan
'Miss bourgogne a osé la robe pailette violette =___= #MissFrance',Nan
'Miss Bourgogne est moche ... #MissFrance',0
'Il semblerait qu'il y ait du monde au balcon chez Miss Midi-Pyrénées #missfrance #jemelâche',Nan
'Miss Bourgogne c'est une stripteaseuse ? #TF1',Nan
'Miss Bourgogne je ne t'aime pas beaucoup #MissFrance',0
'Miss Bourgogne est gogo danseuse Geneviève doit bien se marrer #MissFrance',Nan
'Miss Bourgogne on ne va pas s'étendre sur le sujet ok? #MissFrance',Nan
'Miss Bourgogne fait de la danse de cabaret! Je vote pour elle!! #missfrance',Nan
'miss Bourgogne obligé il va y avoir des photos choc demain dans les ournaux!!! #MissFrance',Nan
'Je l'aime bien Miss Martinique #missfrance',1
'La soirée est assurée par DJ Sans Transition. #missfrance',0
'Languedoc. Ile de france. Guyane. Reunion. #MissFrance',Nan
'mdrrrrrrrrrrr j'aime trop cette chansons ! #missfrance',1
'Miss Mayotte est noire et s'appelle Aïcha. #cheh+++ #missfrance',Nan
'@MR_SAMOUSH Ouiiii évidamment! ^^ ♥ Allez Miss Picardie! #MissFrance',1
'Miss Pays de Loire tu me fais penser à Lucy Hale mais en mieux. #MissFrance',1
'La région Pays de Loire prend chère avec leur miss. #MissFrance',0
'Miss Pays De Loire ma région je la soutien bien sur elle est belle rien à dire #missfrance',1
'Miss Pays de Loire oui #TF1',Nan
'Miss Pays de Loire elle connaît la pince à epiler ?! #missfrance',Nan
'Pays de loire ressemble à Anne Hataway ! #missfrance',Nan
'#TF1 #MissFrance Jaime bien Miss Picardie.. :p',1
'trop bien Miss Mayotte ! #missfrance',1
'Les Miss France sont toujours parfaites ! #MissFrance',1
'Miss Pays de Loire : Jolie! #MissFrance',1
'Oh bordel Pays de Loire devrait être voix off pour film X #missfrance',0
'Moii je diis : Allez Miss Guyane !! Mon petit côté chauvin ressort .. Maiis juste un peu lool.. #MissFrance2012 #TF1',1
'Mathilde Miss Pays de Loire 5 bites 11/20 #MissFrance',Nan
'Je sais pas si vous avez remarqué mais les Miss se sont lacher cette année en décolleté. #MissFrance',Nan
'Mon Dieu c'est quoi cette Miss Pays de Loire? On dirait un transsexuel brésilien! #MissFrance',0
'@Tof_Beaugrand LOL ! #MissFrance Miss Pays de Loire c'est une Emmanuel Chain au Féminin ...',Nan
'Miss Pays de Loire a un faux air d'Anne Hathaway. Mais en plus moche. #MissFrance',1
'Épilez les sourcils de miss Pays de Loire . Merci. #missFrance',Nan
'Alsace : 7+ Limousin : 4 (dents du bonheur !!) Picardie : 6+ Mayotte : 6 Rhône-Alpes : 5 Pays de (la ?) Loire : 5 #missfrance',Nan
'Bouuuh Miss Pays de Loire ... Hmmm NON #MissFrance',Nan
'#MissFrance Pays de Loire : la notre ! Mais pas convaincue...',0
'Pays de Loire Travelo #missfrance',0
'Ohh elles sont bof ce soir ein a part Miss Gwada elle est so fresh elle #missfrance',1
'J'aime bien Alsace... Picardie mimi Limousin Pays de Loire & Rhone-A moyen Mayotte y a un truc mais leger. #MissFrance',0
'je pratique la danse depuis que j'ai des jambes. #missfrance',Nan
'Ahhhh :o c'est quoi ces sourcil miss pays de Loire !! #MissFrance',0
'Pays de loire a aussi une sale gueule comme Emilie de Secret Story #missfrance',0
'Miss Pays De Loire est vraiment jolie :) #MissFrance',1
'alala les miss de cette année sont moches et ce n'est pas un euphémisme. On a pas de télé ici mais on aurait rit sinon. #MissFrance',0
'Miss pays de Loire ... ses sourcils me perturbent et pourtant d'habitude j'aime les sourcils qui se remarquent #MissFrance',0
"'""Pays de Loire"" OUUUUUUUTCH LA FAUTE DE TF1 ! #MF #TF1'",Nan
'Miss Pays de Loire je l'aime bien et c'est une danseuse #MissFrance',1
'Putain je suis dèg elle est bof miss Pays de Loire... Elle représente mal ma région ! #MissFrance',0
'Emmanuel Chain ! Ah non Miss Pays de Loire ! Pardon #missfrance',Nan
'Miss Pays de Loire elle fait de la danse depuis longtemps mais danse mal... #MissFrance #TF1',0
'Miss Mayotte si siii!! #missfrance',Nan
'#MissFrance Emmanuel Chain &gt Miss Pays de Loire',Nan
'Miss pays de la Loire si sa foufoune est comme ses sourcils j'ai peur! #MissFrance',0
'Miss Centre dans les 5 dernières ! #MissFrance',Nan
'OOOHMYGOD Miss Pays de Loire elle fout quoi ici O_o *Cache ses yeux* #MissFrance',Nan
'Lorie c'est quoi cette robe la ? #MissFrance',0
'La fille pratique la danse depuis toute petite et elle est pas foutue de faire un grand jeté? Ben mewde alow! #MissFrance',Nan
'Au pire vous savez on a une télé on est pas obligé de découvrir les MissFrance avec vos tweeds hein.',Nan
'Pays de la loire elle est belle.#Missfrance',1
'Toutes les Miss font de l'équitation de la gym ou des sports extrêmes... Elles ont eu un prix de groupe ? #MissFrance',Nan
'Miss Tahiti. #MF #TF1',Nan
'Tahiti : Ca va #missfrance',1
'Miss Tahiti trop moche #MissFrance',0
'Les musiques adaptées aux régions font très clichées ...Miss Guadeloupe -&gt à nos actes manqués version des îles ultra bof #MissFrance',0
'Miss Bourgogne est passé ou pas ? #MissFrance',Nan
'Tahiti! Magnifique!!! #TF1',1
'Miss Tahiti j'adore ce pays et ça fait parti des raisons cette miss #missfrance',1
'Miss France avec leurs vieux discourt et leurs faux sourrir.. MDR quoi xD #TF1',0
'Miss pays de Loire est la fille d'Emmanuel Chain #missfrance',Nan
'Elle est belle Miss Tahiti . #missfrance',1
'OMG l'accent de Miss Tahiti !! #missfrance',Nan
'Ah la miss Tahiti avec son accent ! #traditionRespectée #missFrance',Nan
'Miss Tahiti elle est belle ! #MissFrance',1
'Miss Tahiti LOOOOL #missfrance',Nan
'Pourquoi les Miss ont toujours des nez bizarre ? #MissFrance',0
'Teheiura !!! #MissTahiti #MissFrance',Nan
'Si Célia passe dans les 12 j'annonce que je fais un arrêt cardiaque ! #MissAuvergne #MissFrance',Nan
'Miss Tahiti elle est belle mais son accent.... ROFL #TF1',1
'Miss Tahiti mais pourquoi cette année les Miss des îles sont pas belles :( #MissFrance',0
'Miss Tahiti bonnasse comme d'hab #MissFrance',1
'Tahiti : Jolie mais sans plus. missfrance',0
'#Lorie en tenue sexy dans le jury de #missfrance avec Denis #Brogniart qui n'en perd pas une miette ! En image &gt&gt ,1
'Jolie la miss Tahiti. #MissFrance',1
'Miss Tahiti aime sauter sur les ponts et faire des danses traditionnelles en se touchant le nez. #MissFrance',Nan
'Rawata Miss Tahiti 3 bites 12/20 + 3 points de provenance #MissFrance',Nan
"'Miss Tahiti non (lol l'accent elle roule les ""R"") #TF1'",Nan
'Moi je suis pour Miss Guyane #MissFrance',1
'Miss Centre ? La plus belle du centre à priori ouais bah juste à priori ! #MissFrance',1
'J'adore la voix de Miss Tahiti ! #MissFrance',1
'Miss Tahiti jé soui désolé mais tou va devoile rentler chez toi ce soir. #missfrance',Nan
'MDR ! Miss Tahiti la son accent me Kill #MDR #MissFrance',Nan
'Miss Tahiti s'appelle Yawata ?! #Really ?! #MissFrance',Nan
'Miss Tahiti la seule miss à avoir de beaux sourcils #missfrance',Nan
'Moss Tahiti n'est pas d'origine Roumaine? #missfrance #MissFrance2012 #TF1',Nan
'Les régions style Martinique Guadeloupe Tahiti ça fait rêver mais les Miss sont pas belles faut arrêter le délire ... pardon. #missfrance',0
'Miss Tahiti danse depuis l'age de 3 ans. #MissFrance #TF1',Nan
'Oua !Miss Tahiti je dois prendre une douche de suite ! #MissFrance',Nan
'ah voilà Miss Tahiti! Elle fait du tamouré... c'est étonnant! #MissFrance',Nan
"'Et pourquoi y'a pas de jury ""coloré"" à #MissFrance ??'",Nan
'Miss Tahiti pourrait taffer à mon Franprix tiens ! #missfrance #tf1',0
'Miss Tahiti +1000000 #tf1',1
'Teheura c'est pas dans Koh Lanta lui qu'il est ? Il fout quoi dans Miss France ? #missfrance #TF1',Nan
'OHMONGIEU Miss Centre. #missfrance',Nan
'#missfrance Ouf miss pays de la Loire n'est pas si mal ... on est sauvés... :-)',1
'Arrêtez d'utiliser des chansons de Gainsbourg dans votre émission de m**** ! #MissFrance',0
'Une Miss qui parle comme Miss Tahiti en France je pense que ça ne va pas le faire. #MissFrance',0
'Miss Centre. #MF #TF1',Nan
'Miss Tahiti t'es belle mais parle pas stp haha. #missfrance',1
'Miss france C'est un belle aventure de la vie #tf1',1
'heu...on a deja Teheiura sur Koh Lanta.. donc miss Tahiti.. voila quoi #MissFrance',Nan
'Miss Centre : -11/10 #Missfrance',Nan
'Tahiti elle est belle mais son accent sa casse tout #missfrance',0
'Horrible miss centre #MissFrance',0
'Miss Centre non #TF1',Nan
'#MissFrance Miss Centre lol',Nan
'Miss Centre = Taylor Swift. #MissFrance',Nan
'Pédaler ne pas tomber... “@LeTelegramme: Miss Limousin. Elle fait du vélo. #MissFrance”',Nan
'Miss Tahiti Avec Son Accent Trop Miimi ! #MissFrance',1
'Miss Centre faut voter pour elle aussi ! Elle est d'mon département ! Mdr #MissFrance',Nan
'Miss Centre trop blanche meme si twilight est à la mode ça suffit pas pour gagné #missfrance',0
'Miss Centre on dirait une princesse ! :O #MissFrance',Nan
'miss Tahiti = miss Teheiura #missFrance #kohlanta',Nan
'La robe de Lorie sans commentaires. Avec Denis qui se rince l'oeil à coté ... #TF1',Nan
'Miss Tahiti : ça va #MissFrance',1
'Entre Teheuira et MissTahiti les gens vont croire que les Tahitiens passent leur vie dans les cocoties. #MissFrance',Nan
'Miss Centre la mienne trop mignonne. #tf1',1
'Miss Tahiti c'est Teihura de #KohLanta ! #missfrance',Nan
'Miss Tahiti...ton accent va te mettre KO...aucune chance ma chère...Moi aussi j'ai un accent je sais de quoi je parle! Ah! #MissFrance #TF1',Nan
'#MissFrance Miss Centre est très jolie :O',1
'Miss Centre à effectivement le regard qui converge au centre #missFrance',0
'Miss Centre est magnifique !!!! #MissFrance',1
'Miss Centre le sosie de Taylor Swift. #MissFrance',Nan
'Miss Centre waouh ! #MissFrance',1
'Rhaaa j'ai raté le début de Miss France il y a une favorite déjà ? #MissFrance',Nan
'Miss Centre: Elle est faite pour Twilight vu son teint pale .. #MissFrance',Nan
'Tahiti elle me fait penser a Teheiura de Koh Lanta avec son accent. #missfrance',Nan
'Miss Centre on dirait Taylor Swift. #missfrance',Nan
'Elle est joli Miss Tahiti #MissFrance #TF1',1
'Aya elle est moche MIss Centre ! #MissFrance #TF1',0
'Elle fait toute chétive et enfantine Miss Centre mais elle est mignonne. En plus c'est chez moi^^ #MissFrance',0
'J'aime beaucoup Miss Centre #MissFrance',1
'Je regarde Miss France en mangeant du thon. À moins que ce ne soit l'inverse... #MissFrance',Nan
'Elle a forcé sur le Blush Miss Centre O.o #MissFrance',0
'J'aime bien Miss Centre elle un visage tout mignon #MissFrance',1
'Miss Tahiti elle parle comme Téhéiura de Koh Lanta. #TuSaisMaintenant #MissFrance',Nan
'miss centre THE poupée #missfrance',1
'Ya Teihura dans #MissFrance #MissTahiti',Nan
'Lionel Missi &gt Miss France 2012 #Tf1',Nan
'Miss Centre : moche #MissFrance ya pas le soleil chez toi ? t'es blanche comme un cachet va faire des UV x) #MissFrance',0
'Miss Centre moche 1/10 et le point est pour la participation #tf1',0
'Enfin notre enfant préférée ! Miss Centre ! C'est Miss Dior chérie elle a 12 ans ! On est sur Disney Channel ou quoi ? #MissFrance',1
'Miss Tahiti c la cousine de Theueira #Kohlanta #missfrance lool',Nan
'Miss Centre où Miss Blanche comme un cul x))) #TF1',0
'elle louche Miss Centre #paradoxe #missfrance',0
'#MissFrance #misslanguedoc #misscentre',Nan
'Limite t'es blanche comme un mur Miss Centre .. #MissFrance',0
'Miss Centre un mix de Taylor Swift et Selena Gomez. #MissFrance',Nan
'Miss Barbie : Miss Centre #MissFrance',Nan
'Miss Centre elle est fidèle en amitié. #MissFrance #TF1',1
'Miss Centre c'est #Bayrou et #Morin qui vont faire la gueule #MissFrance',Nan
'Miss Centre me fait penser à un mélange de Taylor Swift et de Sasha Pieterse. :) #missfrance',Nan
'Si je suis candidat à #MissFrance je veux un film de présentation sur du Ben l'oncle soul et du M Pokora histoire de justifier mon suicide',Nan
'Il y avait un questionnaire spécial Miss à remplir avant le film de présentation pour être optimale ? #missfrance',Nan
'Olalala L accent de Miss Tahiti On dirai une Roumaine .. Ahahah #MissFrance',0
'Miss Guyane : jolie ) #missfrance',1
'Miss Tahiti: Tu sais palé flançais en palant nolmalement ? #missfrance #tf1 (je suis méchante... p)',Nan
'Miss Centre sosie de @taylorswift13 #MissFrance',Nan
"'Miss Centre très jolie. ""MissFrance'",1
'Miss Centre peux vraiment gagnée #MissFrance',Nan
'On dirait un bébé miss centre mon dieu #MissFrance',0
'Miss Centre est adorable. #missfrance',1
'Gash Miss Centre on dirait une fille de mon collège portrait craché. #MissFrance',Nan
'Miss France : elle me fait pensé à Taylor Swift en moins belle #MissFrance',Nan
'Miss Tahiti belle aussi.. mais miss centre retourne au lycée ma biche #missfrance',1
'Miss Centre elle est trop mimi #MissFrance',1
'Miss Franche Comté à été élue dans ma viiiille :D #MissFrance',Nan
'Lorie va voter Miss Centre. #MissFrance #PatinageArtistique',Nan
'Miss Centre retourne chez les bisounours ! #TF1',Nan
'miss centre est moche enfin tt est relatif bien sur #missfrance',0
'Noooooooon ma région: Centre. Miss Centre n'est pas belle #kbye #MissFrance',0
'En pays de Savoie on se promène dansleschamps en robe à paillettes! #sachezle! #missFrance',Nan
'Miss Martinique et miss Tahiti ne savent faire des effort avec leur accents #MissFrance',0
'Miss Centre ressemble a Taylor Swift ! Juste pour ca je valide ! (Oui j'aime bien Taylor Swift) #missfrance',1
"'Quand je lit ma TL j'ai l'impression que les femmes sont devenus comme les tweets. ""Oh je met Miss Centre dans mes favoris!"" #MissFrance'",Nan
'Miss Centre Trop Mignone Boucle d'or ! :D (l) #MissFrance',1
'Miss Centre : la seule que je trouve belle pour l'instant.. #MissFrance',1
'Miss Mayotte est toute mimi #MissFrance',1
''tain Miss Centre on dirait Taylor Swift ! #MissFrance',Nan
'Miss Centre est présentée par @modem @bayrou et @Herve_Morin Elle est créditée de 8% et ne donnera pas de consigne de vote. #missfrance',Nan
'Miss Centre sosie de Taylor Swift #MissFrance',Nan
'Miss pays de savoie est plus jeune que moi O___O ah et c'est bien connu on porte tous une robe comme ca dans les champs #MissFrance',Nan
'Miss guyane jte kiffe #missfrance',1
'Rey MISSTERIO junior &gt Miss France 2012 #TF1',Nan
'Miss Centre : strabisme party ! #MissFrance',0
'Pays de Savoie on s'en fou si t'as pleuré a ton élection. #missfrance',0
'Moi je vote miss pays de Loire #missfrance',Nan
'miss centre est trop belle #missfrance',1
'J'aime bien l'accent de miss Tahiti!! On dirait mon pote africain quand il parle!! #missfrance',1
'Miss France 2012 : Miss Centre :) #MissFrance',Nan
'La meilleure Miss Provence ! #MissFrance',1
'C'est moi ou plus les années défilent et plus les Miss sont banales ? #MissFrance #TF1',0
'J'avoue j'ai ri quand Miss Tahiti a ouvert la bouche !! #MissFrance',Nan
'Non mais les présentations trop naturelles #OuPas #Missfrance',0
'Il faut bien que j'écrive un tweet sur #missfrance : de ce que j'ai vu miss Alsace est la plus belle.',1
'Et bien définitivement les deux plus belle miss cette année sont Miss Languedoc et Centre #TF1',1
'Miss Centre elle couche avec Bayrou ou avec Hervé Morin? #missfrance',Nan
'Miss Pays de Loire elle sait pas ouvrir les yeux en fait ? #MissFrance',0
'Jugement de valeur ! “@LeTelegramme: Miss Centre. Elle patine. #MissFrance”',1
'Miss Picardie a tout les coup elle va pas gagner :( #TF1',Nan
'On est quand même pathétique on devrait soutenir le #Téléthon sur #France2 mais on se tapent des défilés sur #TF1 #MissFrance lol',Nan
'Miss Tahiti la soeur de Teheiura !!!! #Kohlanta #Missfrance',Nan
'J'ai bien aimé Miss Centre elle est toute mimi. #MissFrance',1
'Miss Provence oh la non je veux pas d'elle en miss france #missfrance',0
'Miss Provence. #MF #TF1',Nan
'Miss Provence pourquoi pas #TF1',1
'Quand je regarde Miss France je découvre des régions (départements?) que je ne connaissais pas ! #MissFrance',Nan
'Miss Centre elle est TROP belle :O ! #MissFrance',1
'“@mistersam97: @MariePayet on est tous avec toi ! ) #laRéunion #missRéunion #missFrance”',1
'#MEGASURPRISE ! Miss Provence ressemble à une cagole #MissFrance',0
'Miss provence Ca va. #Missfrance',1
'Soléne Miss Provence -&gt Marlène Duval #MissFrance #UneRousseCommeMISSFRANCE',Nan
'Miss provence brkk #MissFrance',0
'I Miss the Shot &gt Miss France 2012 #Tf1',Nan
'Miss Provence!!!! #MissFrance',Nan
'Miss provence est belle :) #MissFrance',1
'Solène retourne à ta cuisine ! Miss provence de mon cul. #Missfrance',0
'Miss Provence : mange ! #missfrance',Nan
'Elle est moche miss provence #missfrance',0
'la miss provence elle fait un peu mémé. #MissFrance',0
'Une amélioration avec Miss Provence mais elle fait trop coquine #MissFrance',0
'Pourquoi y a jamais d'Asiates à l'élection de Miss France ? #MissFrance',Nan
'Miss Provence c'est un trans ah ouais ? C. #MissFrance',Nan
'Miss Provence : chiche tu manges Mcdo ! #missfrance',Nan
'olala Miss provence elle tue ! :) #missfrance',1
'Elles font toute du sport et elles apprennent toutes leur présentation par coeur #MissFrance',0
"'Miss provence: ""je m'attendais pas du tout à être élue"" Bah tu sais quoi ? Nous aussi ! #MissFrance'",Nan
'Miss France ressemble à Alexandra Rosenfeld #MissFrance',Nan
'Miss Provence jouait à l'apprenti sorcier? Une moitié de cinglé je vous le dis moi! #TF1',0
'Bon ba miss bretagne rêve pas tu seras pas élu ! #MissFrance',Nan
'Miss Provence passion danse classique fake. #MissFrance #TF1',0
'Miss provence un peu trop maigre #missfrance',0
'GOGO Miss Provence @Solenefroment  #MissFrance',Nan
'Miss Provence également ! #MissFrance',Nan
'Belle Miss Provence !!! #MissFrance',1
'Mareva Galanter est la dernière Miss France intelligente elle vit avec un mec qui a 30 ans de plus qu'elle #missfrance',1
'Miss France c'est vraiment de pire en pire toutes coincé du cul fausse des vrais marionnettes #missfrance',0
'Miss Alsace et Lorie en TT WW ?! WTF ? Y'a même pas #MissFrance !',Nan
'Si toi aussi tu va pleurer quand tu va voir les Miss en maillot #MissFrance',Nan
'Regarde #MissFrance avec sa fille de 6 ans qui me demande a chaque fois quand s est quelle change de robe!!!',Nan
'Ahahahah you rock ! “@fastfuel: Miss France est déjà chez moi #missfrance #maFemmeEcoute” #monfrère',Nan
'La robe de Lorie serait très belle si on ne voyait pas presque la totalité de sa poitrine. #MissFrance',0
'Miss Midi-Pyrénées Aquitaine et Centre pour moi les plus belles #MissFrance',1
'Sachez que si je regarde #MissFrance sur #TF1 c'est pour critiquer regarder les belles robes et regarder les danseurs notamment Corentin.',1
'Miss Languedoc ou Miss Centre (: #missfrance',Nan
